best_data,std_dev,routing pass,layout pass,coupling map,circuit label,beam width,look ahead
"{'depth': 340, 'depth_ratio': 3.4, 'time': 0.635181188583374, 'cx_gates': 1716, 'num_gates': 1717}","{'depth': 8.0, 'depth_ratio': 0.08, 'time': 0.09819, 'cx_gates': 328.5, 'num_gates': 328.5}",sabre_v020_look_010_beam_001,sabre_v020,hex_127,0,1,10
"{'depth': 346, 'depth_ratio': 3.46, 'time': 1.4009697437286377, 'cx_gates': 1926, 'num_gates': 1927}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 0.05882, 'cx_gates': 240.0, 'num_gates': 240.0}",sabre_v020_look_010_beam_002,sabre_v020,hex_127,0,2,10
"{'depth': 346, 'depth_ratio': 3.46, 'time': 1.760885238647461, 'cx_gates': 1926, 'num_gates': 1927}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 0.219, 'cx_gates': 240.0, 'num_gates': 240.0}",sabre_v020_look_010_beam_003,sabre_v020,hex_127,0,3,10
"{'depth': 346, 'depth_ratio': 3.46, 'time': 2.443575143814087, 'cx_gates': 1917, 'num_gates': 1918}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 0.2918, 'cx_gates': 244.5, 'num_gates': 244.5}",sabre_v020_look_010_beam_004,sabre_v020,hex_127,0,4,10
"{'depth': 346, 'depth_ratio': 3.46, 'time': 3.035858631134033, 'cx_gates': 1917, 'num_gates': 1918}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 0.3786, 'cx_gates': 244.5, 'num_gates': 244.5}",sabre_v020_look_010_beam_005,sabre_v020,hex_127,0,5,10
"{'depth': 346, 'depth_ratio': 3.46, 'time': 3.6683335304260254, 'cx_gates': 1917, 'num_gates': 1918}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 0.484, 'cx_gates': 244.5, 'num_gates': 244.5}",sabre_v020_look_010_beam_006,sabre_v020,hex_127,0,6,10
"{'depth': 346, 'depth_ratio': 3.46, 'time': 4.618381977081299, 'cx_gates': 1917, 'num_gates': 1918}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 0.5142, 'cx_gates': 244.5, 'num_gates': 244.5}",sabre_v020_look_010_beam_007,sabre_v020,hex_127,0,7,10
"{'depth': 341, 'depth_ratio': 3.41, 'time': 6.769525051116943, 'cx_gates': 2451, 'num_gates': 2452}","{'depth': 2.5, 'depth_ratio': 0.025, 'time': 0.8031, 'cx_gates': 282.0, 'num_gates': 282.0}",sabre_v020_look_010_beam_008,sabre_v020,hex_127,0,8,10
"{'depth': 356, 'depth_ratio': 3.56, 'time': 7.200731039047241, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 4.0, 'depth_ratio': 0.04, 'time': 0.6142, 'cx_gates': 321.0, 'num_gates': 321.0}",sabre_v020_look_010_beam_009,sabre_v020,hex_127,0,9,10
"{'depth': 356, 'depth_ratio': 3.56, 'time': 8.244129180908203, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 1.307, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_010_beam_010,sabre_v020,hex_127,0,10,10
"{'depth': 356, 'depth_ratio': 3.56, 'time': 9.1858549118042, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 1.436, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_010_beam_011,sabre_v020,hex_127,0,11,10
"{'depth': 356, 'depth_ratio': 3.56, 'time': 9.937918663024902, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 1.085, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_010_beam_012,sabre_v020,hex_127,0,12,10
"{'depth': 356, 'depth_ratio': 3.56, 'time': 10.961859703063965, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 4.0, 'depth_ratio': 0.04, 'time': 1.556, 'cx_gates': 408.0, 'num_gates': 408.0}",sabre_v020_look_010_beam_013,sabre_v020,hex_127,0,13,10
"{'depth': 356, 'depth_ratio': 3.56, 'time': 11.963709831237793, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 4.0, 'depth_ratio': 0.04, 'time': 1.682, 'cx_gates': 408.0, 'num_gates': 408.0}",sabre_v020_look_010_beam_014,sabre_v020,hex_127,0,14,10
"{'depth': 350, 'depth_ratio': 3.5, 'time': 13.02388858795166, 'cx_gates': 2400, 'num_gates': 2401}","{'depth': 7.5, 'depth_ratio': 0.075, 'time': 1.54, 'cx_gates': 321.0, 'num_gates': 321.0}",sabre_v020_look_010_beam_015,sabre_v020,hex_127,0,15,10
"{'depth': 330, 'depth_ratio': 3.3, 'time': 15.07710862159729, 'cx_gates': 2445, 'num_gates': 2446}","{'depth': 13.5, 'depth_ratio': 0.135, 'time': 2.232, 'cx_gates': 360.0, 'num_gates': 360.0}",sabre_v020_look_010_beam_016,sabre_v020,hex_127,0,16,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 19.34301519393921, 'cx_gates': 2448, 'num_gates': 2449}","{'depth': 15.5, 'depth_ratio': 0.155, 'time': 3.782, 'cx_gates': 361.5, 'num_gates': 361.5}",sabre_v020_look_010_beam_017,sabre_v020,hex_127,0,17,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 19.923718452453613, 'cx_gates': 2448, 'num_gates': 2449}","{'depth': 8.5, 'depth_ratio': 0.085, 'time': 2.043, 'cx_gates': 363.0, 'num_gates': 363.0}",sabre_v020_look_010_beam_018,sabre_v020,hex_127,0,18,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 21.438509702682495, 'cx_gates': 2448, 'num_gates': 2449}","{'depth': 8.0, 'depth_ratio': 0.08, 'time': 2.574, 'cx_gates': 348.0, 'num_gates': 348.0}",sabre_v020_look_010_beam_019,sabre_v020,hex_127,0,19,10
"{'depth': 330, 'depth_ratio': 3.3, 'time': 23.694077491760254, 'cx_gates': 2526, 'num_gates': 2527}","{'depth': 6.0, 'depth_ratio': 0.06, 'time': 3.101, 'cx_gates': 387.0, 'num_gates': 387.0}",sabre_v020_look_010_beam_020,sabre_v020,hex_127,0,20,10
"{'depth': 337, 'depth_ratio': 3.37, 'time': 19.80608081817627, 'cx_gates': 1839, 'num_gates': 1840}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.813, 'cx_gates': 339.0, 'num_gates': 339.0}",sabre_v020_look_010_beam_021,sabre_v020,hex_127,0,21,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 24.212193727493286, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 2.196, 'cx_gates': 223.5, 'num_gates': 223.5}",sabre_v020_look_010_beam_022,sabre_v020,hex_127,0,22,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 25.32467818260193, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 2.106, 'cx_gates': 223.5, 'num_gates': 223.5}",sabre_v020_look_010_beam_023,sabre_v020,hex_127,0,23,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 26.682138919830322, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 2.394, 'cx_gates': 223.5, 'num_gates': 223.5}",sabre_v020_look_010_beam_024,sabre_v020,hex_127,0,24,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 27.78798770904541, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 2.397, 'cx_gates': 223.5, 'num_gates': 223.5}",sabre_v020_look_010_beam_025,sabre_v020,hex_127,0,25,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 29.165952682495117, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 5.0, 'depth_ratio': 0.05, 'time': 2.568, 'cx_gates': 223.5, 'num_gates': 223.5}",sabre_v020_look_010_beam_026,sabre_v020,hex_127,0,26,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 30.04447841644287, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 3.0, 'depth_ratio': 0.03, 'time': 2.196, 'cx_gates': 226.5, 'num_gates': 226.5}",sabre_v020_look_010_beam_027,sabre_v020,hex_127,0,27,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 32.07975172996521, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 12.0, 'depth_ratio': 0.12, 'time': 2.462, 'cx_gates': 220.5, 'num_gates': 220.5}",sabre_v020_look_010_beam_028,sabre_v020,hex_127,0,28,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 34.26074433326721, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 12.0, 'depth_ratio': 0.12, 'time': 2.48, 'cx_gates': 220.5, 'num_gates': 220.5}",sabre_v020_look_010_beam_029,sabre_v020,hex_127,0,29,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 35.86964178085327, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 12.0, 'depth_ratio': 0.12, 'time': 2.679, 'cx_gates': 220.5, 'num_gates': 220.5}",sabre_v020_look_010_beam_030,sabre_v020,hex_127,0,30,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 36.99270987510681, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 12.0, 'depth_ratio': 0.12, 'time': 2.535, 'cx_gates': 220.5, 'num_gates': 220.5}",sabre_v020_look_010_beam_031,sabre_v020,hex_127,0,31,10
"{'depth': 326, 'depth_ratio': 3.26, 'time': 39.921276330947876, 'cx_gates': 2286, 'num_gates': 2287}","{'depth': 12.0, 'depth_ratio': 0.12, 'time': 3.202, 'cx_gates': 237.0, 'num_gates': 237.0}",sabre_v020_look_010_beam_032,sabre_v020,hex_127,0,32,10
"{'depth': 331, 'depth_ratio': 3.31, 'time': 41.616645097732544, 'cx_gates': 2238, 'num_gates': 2239}","{'depth': 9.5, 'depth_ratio': 0.095, 'time': 3.106, 'cx_gates': 213.0, 'num_gates': 213.0}",sabre_v020_look_010_beam_033,sabre_v020,hex_127,0,33,10
"{'depth': 331, 'depth_ratio': 3.31, 'time': 42.75285887718201, 'cx_gates': 2238, 'num_gates': 2239}","{'depth': 9.5, 'depth_ratio': 0.095, 'time': 2.939, 'cx_gates': 213.0, 'num_gates': 213.0}",sabre_v020_look_010_beam_034,sabre_v020,hex_127,0,34,10
"{'depth': 337, 'depth_ratio': 3.37, 'time': 38.497596979141235, 'cx_gates': 1824, 'num_gates': 1825}","{'depth': 6.5, 'depth_ratio': 0.065, 'time': 3.702, 'cx_gates': 279.0, 'num_gates': 279.0}",sabre_v020_look_010_beam_035,sabre_v020,hex_127,0,35,10
"{'depth': 338, 'depth_ratio': 3.38, 'time': 39.38380742073059, 'cx_gates': 1767, 'num_gates': 1768}","{'depth': 7.0, 'depth_ratio': 0.07, 'time': 3.909, 'cx_gates': 301.5, 'num_gates': 301.5}",sabre_v020_look_010_beam_036,sabre_v020,hex_127,0,36,10
"{'depth': 338, 'depth_ratio': 3.38, 'time': 41.00230956077576, 'cx_gates': 1767, 'num_gates': 1768}","{'depth': 7.0, 'depth_ratio': 0.07, 'time': 3.957, 'cx_gates': 301.5, 'num_gates': 301.5}",sabre_v020_look_010_beam_037,sabre_v020,hex_127,0,37,10
"{'depth': 338, 'depth_ratio': 3.38, 'time': 42.171416997909546, 'cx_gates': 1767, 'num_gates': 1768}","{'depth': 7.0, 'depth_ratio': 0.07, 'time': 4.317, 'cx_gates': 301.5, 'num_gates': 301.5}",sabre_v020_look_010_beam_038,sabre_v020,hex_127,0,38,10
"{'depth': 338, 'depth_ratio': 3.38, 'time': 44.44405937194824, 'cx_gates': 1767, 'num_gates': 1768}","{'depth': 7.0, 'depth_ratio': 0.07, 'time': 4.183, 'cx_gates': 301.5, 'num_gates': 301.5}",sabre_v020_look_010_beam_039,sabre_v020,hex_127,0,39,10
"{'depth': 341, 'depth_ratio': 3.41, 'time': 45.43519568443298, 'cx_gates': 1758, 'num_gates': 1759}","{'depth': 5.5, 'depth_ratio': 0.055, 'time': 4.432, 'cx_gates': 306.0, 'num_gates': 306.0}",sabre_v020_look_010_beam_040,sabre_v020,hex_127,0,40,10
"{'depth': 341, 'depth_ratio': 3.41, 'time': 43.211681842803955, 'cx_gates': 1758, 'num_gates': 1759}","{'depth': 5.5, 'depth_ratio': 0.055, 'time': 3.967, 'cx_gates': 306.0, 'num_gates': 306.0}",sabre_v020_look_010_beam_041,sabre_v020,hex_127,0,41,10
"{'depth': 341, 'depth_ratio': 3.41, 'time': 44.51240801811218, 'cx_gates': 1758, 'num_gates': 1759}","{'depth': 5.5, 'depth_ratio': 0.055, 'time': 4.402, 'cx_gates': 306.0, 'num_gates': 306.0}",sabre_v020_look_010_beam_042,sabre_v020,hex_127,0,42,10
"{'depth': 341, 'depth_ratio': 3.41, 'time': 49.03940510749817, 'cx_gates': 1791, 'num_gates': 1792}","{'depth': 8.5, 'depth_ratio': 0.085, 'time': 4.041, 'cx_gates': 282.0, 'num_gates': 282.0}",sabre_v020_look_010_beam_043,sabre_v020,hex_127,0,43,10
"{'depth': 341, 'depth_ratio': 3.41, 'time': 49.67571830749512, 'cx_gates': 1791, 'num_gates': 1792}","{'depth': 8.5, 'depth_ratio': 0.085, 'time': 4.78, 'cx_gates': 282.0, 'num_gates': 282.0}",sabre_v020_look_010_beam_044,sabre_v020,hex_127,0,44,10
"{'depth': 341, 'depth_ratio': 3.41, 'time': 51.85917782783508, 'cx_gates': 1791, 'num_gates': 1792}","{'depth': 0, 'depth_ratio': 0, 'time': 5.005, 'cx_gates': 283.5, 'num_gates': 283.5}",sabre_v020_look_010_beam_045,sabre_v020,hex_127,0,45,10
"{'depth': 340, 'depth_ratio': 3.4, 'time': 53.75976252555847, 'cx_gates': 1761, 'num_gates': 1762}","{'depth': 0.5, 'depth_ratio': 0.005, 'time': 5.53, 'cx_gates': 298.5, 'num_gates': 298.5}",sabre_v020_look_010_beam_046,sabre_v020,hex_127,0,46,10
"{'depth': 340, 'depth_ratio': 3.4, 'time': 55.827170848846436, 'cx_gates': 1761, 'num_gates': 1762}","{'depth': 9.5, 'depth_ratio': 0.095, 'time': 6.401, 'cx_gates': 357.0, 'num_gates': 357.0}",sabre_v020_look_010_beam_047,sabre_v020,hex_127,0,47,10
"{'depth': 340, 'depth_ratio': 3.4, 'time': 57.69374704360962, 'cx_gates': 1761, 'num_gates': 1762}","{'depth': 9.5, 'depth_ratio': 0.095, 'time': 6.916, 'cx_gates': 357.0, 'num_gates': 357.0}",sabre_v020_look_010_beam_048,sabre_v020,hex_127,0,48,10
"{'depth': 340, 'depth_ratio': 3.4, 'time': 59.49993920326233, 'cx_gates': 1761, 'num_gates': 1762}","{'depth': 9.5, 'depth_ratio': 0.095, 'time': 6.85, 'cx_gates': 357.0, 'num_gates': 357.0}",sabre_v020_look_010_beam_049,sabre_v020,hex_127,0,49,10
"{'depth': 340, 'depth_ratio': 3.4, 'time': 61.955620765686035, 'cx_gates': 1761, 'num_gates': 1762}","{'depth': 9.5, 'depth_ratio': 0.095, 'time': 6.718, 'cx_gates': 357.0, 'num_gates': 357.0}",sabre_v020_look_010_beam_050,sabre_v020,hex_127,0,50,10
"{'depth': 340, 'depth_ratio': 3.4, 'time': 63.63762354850769, 'cx_gates': 1761, 'num_gates': 1762}","{'depth': 9.5, 'depth_ratio': 0.095, 'time': 6.595, 'cx_gates': 357.0, 'num_gates': 357.0}",sabre_v020_look_010_beam_051,sabre_v020,hex_127,0,51,10
"{'depth': 340, 'depth_ratio': 3.4, 'time': 65.85388016700745, 'cx_gates': 1761, 'num_gates': 1762}","{'depth': 9.5, 'depth_ratio': 0.095, 'time': 6.819, 'cx_gates': 357.0, 'num_gates': 357.0}",sabre_v020_look_010_beam_052,sabre_v020,hex_127,0,52,10
"{'depth': 340, 'depth_ratio': 3.4, 'time': 68.20842146873474, 'cx_gates': 1761, 'num_gates': 1762}","{'depth': 9.5, 'depth_ratio': 0.095, 'time': 6.64, 'cx_gates': 357.0, 'num_gates': 357.0}",sabre_v020_look_010_beam_053,sabre_v020,hex_127,0,53,10
"{'depth': 339, 'depth_ratio': 3.39, 'time': 71.17311000823975, 'cx_gates': 1785, 'num_gates': 1786}","{'depth': 10.0, 'depth_ratio': 0.1, 'time': 6.515, 'cx_gates': 345.0, 'num_gates': 345.0}",sabre_v020_look_010_beam_054,sabre_v020,hex_127,0,54,10
"{'depth': 339, 'depth_ratio': 3.39, 'time': 68.8406183719635, 'cx_gates': 1785, 'num_gates': 1786}","{'depth': 10.0, 'depth_ratio': 0.1, 'time': 6.567, 'cx_gates': 345.0, 'num_gates': 345.0}",sabre_v020_look_010_beam_055,sabre_v020,hex_127,0,55,10
"{'depth': 339, 'depth_ratio': 3.39, 'time': 73.26584959030151, 'cx_gates': 1785, 'num_gates': 1786}","{'depth': 10.0, 'depth_ratio': 0.1, 'time': 7.91, 'cx_gates': 345.0, 'num_gates': 345.0}",sabre_v020_look_010_beam_056,sabre_v020,hex_127,0,56,10
"{'depth': 332, 'depth_ratio': 3.32, 'time': 79.19992971420288, 'cx_gates': 1773, 'num_gates': 1774}","{'depth': 17.5, 'depth_ratio': 0.175, 'time': 5.881, 'cx_gates': 366.0, 'num_gates': 366.0}",sabre_v020_look_010_beam_057,sabre_v020,hex_127,0,57,10
"{'depth': 332, 'depth_ratio': 3.32, 'time': 89.64173364639282, 'cx_gates': 1773, 'num_gates': 1774}","{'depth': 17.5, 'depth_ratio': 0.175, 'time': 10.83, 'cx_gates': 366.0, 'num_gates': 366.0}",sabre_v020_look_010_beam_058,sabre_v020,hex_127,0,58,10
"{'depth': 332, 'depth_ratio': 3.32, 'time': 93.33886003494263, 'cx_gates': 1773, 'num_gates': 1774}","{'depth': 13.0, 'depth_ratio': 0.13, 'time': 1.435, 'cx_gates': 343.5, 'num_gates': 343.5}",sabre_v020_look_010_beam_059,sabre_v020,hex_127,0,59,10
"{'depth': 332, 'depth_ratio': 3.32, 'time': 80.71812772750854, 'cx_gates': 1773, 'num_gates': 1774}","{'depth': 13.0, 'depth_ratio': 0.13, 'time': 7.865, 'cx_gates': 343.5, 'num_gates': 343.5}",sabre_v020_look_010_beam_060,sabre_v020,hex_127,0,60,10
"{'depth': 332, 'depth_ratio': 3.32, 'time': 83.42031812667847, 'cx_gates': 1773, 'num_gates': 1774}","{'depth': 13.0, 'depth_ratio': 0.13, 'time': 7.999, 'cx_gates': 343.5, 'num_gates': 343.5}",sabre_v020_look_010_beam_061,sabre_v020,hex_127,0,61,10
"{'depth': 332, 'depth_ratio': 3.32, 'time': 85.92609524726868, 'cx_gates': 1773, 'num_gates': 1774}","{'depth': 13.0, 'depth_ratio': 0.13, 'time': 7.895, 'cx_gates': 343.5, 'num_gates': 343.5}",sabre_v020_look_010_beam_062,sabre_v020,hex_127,0,62,10
"{'depth': 332, 'depth_ratio': 3.32, 'time': 87.96129155158997, 'cx_gates': 1773, 'num_gates': 1774}","{'depth': 13.0, 'depth_ratio': 0.13, 'time': 8.538, 'cx_gates': 343.5, 'num_gates': 343.5}",sabre_v020_look_010_beam_063,sabre_v020,hex_127,0,63,10
"{'depth': 333, 'depth_ratio': 3.33, 'time': 92.02554249763489, 'cx_gates': 1785, 'num_gates': 1786}","{'depth': 12.5, 'depth_ratio': 0.125, 'time': 5.548, 'cx_gates': 337.5, 'num_gates': 337.5}",sabre_v020_look_010_beam_064,sabre_v020,hex_127,0,64,10
"{'depth': 333, 'depth_ratio': 3.33, 'time': 89.61620950698853, 'cx_gates': 1785, 'num_gates': 1786}","{'depth': 12.5, 'depth_ratio': 0.125, 'time': 7.936, 'cx_gates': 337.5, 'num_gates': 337.5}",sabre_v020_look_010_beam_065,sabre_v020,hex_127,0,65,10
"{'depth': 333, 'depth_ratio': 3.33, 'time': 91.95029163360596, 'cx_gates': 1785, 'num_gates': 1786}","{'depth': 8.5, 'depth_ratio': 0.085, 'time': 6.903, 'cx_gates': 300.0, 'num_gates': 300.0}",sabre_v020_look_010_beam_066,sabre_v020,hex_127,0,66,10
"{'depth': 333, 'depth_ratio': 3.33, 'time': 94.61136603355408, 'cx_gates': 1785, 'num_gates': 1786}","{'depth': 8.5, 'depth_ratio': 0.085, 'time': 7.152, 'cx_gates': 300.0, 'num_gates': 300.0}",sabre_v020_look_010_beam_067,sabre_v020,hex_127,0,67,10
"{'depth': 337, 'depth_ratio': 3.37, 'time': 95.84369897842407, 'cx_gates': 1770, 'num_gates': 1771}","{'depth': 6.5, 'depth_ratio': 0.065, 'time': 8.769, 'cx_gates': 307.5, 'num_gates': 307.5}",sabre_v020_look_010_beam_068,sabre_v020,hex_127,0,68,10
"{'depth': 339, 'depth_ratio': 3.39, 'time': 114.2345621585846, 'cx_gates': 2406, 'num_gates': 2407}","{'depth': 6.5, 'depth_ratio': 0.065, 'time': 8.87, 'cx_gates': 337.5, 'num_gates': 337.5}",sabre_v020_look_010_beam_069,sabre_v020,hex_127,0,69,10
